,title,company,rating,search_city,location,salary,age,summary
692,"Java Developer - £50,000 - AI, Machine Learning, R&D",Circle Recruitment,,Manchester,,"£40,000 - £50,000 a year",12 days ago,"Have an interest in areas such as AI and Machine Learning?Java Developer - Java 8-11, Cloud, TDD, Pair Programming, AI, Machine Learning."
693,Data Scientist,Venturi,5.0,Manchester,Manchester,"£40,000 - £50,000 a year",30+ days ago,"Experience in statistical modelling, machine learning, data mining or natural language processing.The Data Scientist ( R / Python / SQL ) will be joining an…"
694,Data Scientist,Oscar Technology,4.0,Manchester,Manchester,"£40,000 a year",23 days ago,Experience in Machine Learning / Deep Learning.In this role you will be expected to provide expertise in all things related to modelling including large…
695,Machine Shop Engineer,Major Recruitment Ltd,2.7,Manchester,Hyde,"£25,000 - £31,000 a year",7 days ago,"Machine Learning: 1 year (Preferred).As a Machine Shop Engineer, you will be responsible for: *.Major Recruitment are currently working with an expanding…"
696,Computational Physicist (SuperSTEM),STFC,3.3,Manchester,Warrington,"£30,782 - £42,576 a year",30+ days ago,Experience of machine learning/neural network techniques.Organisation Detail Science and Technology Facilities Council.Location Warrington See on Map.
697,Data Scientist,The Candidate,4.5,Manchester,Manchester,"£60,000 a year",17 days ago,"Knowledgeable of Python and Machine Learning.Data Scientist – Gaming/Entertainment – South Manchester - £60,000.Passion and a genuine interest in data!"
698,Search Relevancy Engineer,BBC,4.3,Manchester,Salford M50,,30+ days ago,"Have practical experience in improving relevance ranking, semantic matching of query item pairs using embedding, and other core search functions such as…"
699,Regional Revenue Manager,Booking.com,3.8,Manchester,Manchester,,30+ days ago,Data Science Model - Partner with the Data Science and Analytics teams to find ways to improve segmentation and machine learning models through experimentation …
700,Customer Success Manager,Peak,,Manchester,Manchester,,30+ days ago,Peak is an Advanced Amazon Web Services (AWS) Partner and holds Machine Learning Competency status.To be the face of Peak to our customers.
701,Hardware Intern,Arm,4.1,Manchester,Manchester,,30+ days ago,"Knowledge of one of the following: CPU, GPU, DPU, ISP, Machine Learning, or System architecture.Arm’s comprehensive product offering includes CPUs, graphics…"
702,Graduate Software Engineer 2020 Intake,Booking.com,3.8,Manchester,Manchester,,30+ days ago,"Frictionless customer experience driven by data, machine learning and AI.The programme places an emphasis on giving participants learning opportunities and…"
703,Quantitative Trader,Alpha Zone Limited,,Manchester,,"£20,000 - £24,000 a year",12 days ago,"Knowledge of Machine Learning/Data Science is beneficial.Alpha Zone Ltd is a hedge fund that invests in commodities, bonds, currencies and various derivatives."
704,Data Scientist,Travel Counsellors Ltd,,Manchester,,,Just posted,"Youll have the opportunity to work on greenfield projects, taking the lead on data science, Al and machine learning, whilst being a data evangelist within the…"
705,Software Engineer,Northrop Grumman UK,4.0,Manchester,,,30+ days ago,"With a primary focus on Java, your experience will cover different technologies within an agile environment.Different thinking for a Different world."
706,Senior Developer in Test,GRI UK,,Manchester,,,1 day ago,"Making use of machine learning services to allow verification of working compliance documentation._Competitive salary dependent on skills/experience, superb…"
707,"Senior Java Developer - £55,000-£65,000 - AI, Machine Learni...",Circle Recruitment,,Manchester,,"£55,000 - £65,000 a year",5 days ago,"Have an interest in areas such as AI and Machine Learning?Senior Java Developer - Java 8-11, Cloud, TDD, Pair Programming, AI, Machine Learning."
708,Principal Data Engineering Developer,Auto Trader UK,4.4,Manchester,,"£50,000 - £70,000 a year",30+ days ago,"Data Engineering is at the cutting edge of applying data technologies to solve problems, so it is essential to be comfortable learning new tech and tools."
709,Data Scientist,Age Check Certification Scheme,,Manchester,,"£22,000 - £25,000 a year",14 days ago,"You will be familiar with machine learning, data mining and use of big data tools for developing decision making and decision supporting engines."
710,Quantitative Trader,Alpha Zone Limited,,Manchester,,"£20,000 - £24,000 a year",12 days ago,"Knowledge of Machine Learning/Data Science is beneficial.Alpha Zone Ltd is a hedge fund that invests in commodities, bonds, currencies and various derivatives."
711,PE Software Digital Platform Graduate,Jaguar Land Rover,3.8,Manchester,,"£29,000 a year",30+ days ago,"Focusing on vehicle connection, offboard digital platform, big data, machine learning, artificial intelligence, Internet of things (IOT), and customer facing in…"
712,"Java Developer - £50,000 - AI, Machine Learning, R&D",Circle Recruitment,,Manchester,,"£40,000 - £50,000 a year",12 days ago,"Have an interest in areas such as AI and Machine Learning?Java Developer - Java 8-11, Cloud, TDD, Pair Programming, AI, Machine Learning."
713,"Senior Specialist, Data Scientist - Digital London/Mancheste...",BNY Mellon,3.5,Manchester,Manchester,,30+ days ago,An AI practitioner with hands on experience in designing and deploying machine learning solutions.Excellent understanding of machine learning techniques and…
714,"Senior Principal, Data Scientist - Digital London/Manchester",BNY Mellon,3.5,Manchester,Manchester,,30+ days ago,An AI practitioner with hands on experience in designing and deploying machine learning solutions.Excellent understanding of machine learning techniques and…
715,Senior Python Developer,Ricardo,4.3,Manchester,Manchester,,30+ days ago,Proven knowledge and experience of productising machine learning models and data handling workflows.We have an opportunity for a senior data scientist or…
716,Senior Engineering Manager,Booking.com,3.8,Manchester,Manchester,,30+ days ago,"Frictionless customer experience driven by data, machine learning and AI.We are the Transportation arm of Booking.com.Who we are looking for."
717,Senior Engineering Manager - Apps,Booking.com,3.8,Manchester,Manchester,,30+ days ago,"Frictionless customer experience driven by data, machine learning and AI.BookingGo is the Ground Transportation arm of Booking.com.Who we are looking for."
718,Commercial Manager,Peak,,Manchester,Manchester,,Just posted,"Experience within the tech sector and an understanding of advanced analytics, machine learning and/or AI.Peak is an Advanced Amazon Web Services (AWS) Partner…"
719,Software Engineer,Siemens AG,4.0,Manchester,Trafford,,30+ days ago,"Having good knowledge and experience of the following would be advantageous for success in this position; embedded platforms including Linux & RTOS, embedded…"
720,Senior Data Scientist/Machine Learning Engineer,The Hut Group,2.5,Manchester,Salford,,30+ days ago,As a Senior Data Scientist/Machine Learning Engineer you will be involved in research and development of advanced Machine Learning algorithms at THG.
721,Project Manager,Barclays,4.0,Manchester,Knutsford WA16,,29 days ago,"Strong technical background /awareness in SDLC, DevOps, AI, Machine Learning.It will also deliver proactive self-healing of the banks systems through…"
722,Assistant Legal Counsel (Part Time - 24 hours p/w),Cloud Technology Solutions,,Manchester,Manchester,,6 days ago,Work within a collaborative team to accelerate your learning.(Part Time - 24 hours per Week (Neg.).We are looking for an Assistant Legal Counsel to provide…
723,"Senior Java Developer - £55,000-£65,000 - AI, Machine Learni...",Circle Recruitment,,Manchester,,"£55,000 - £65,000 a year",5 days ago,"Have an interest in areas such as AI and Machine Learning?Senior Java Developer - Java 8-11, Cloud, TDD, Pair Programming, AI, Machine Learning."
724,Data Scientist,Travel Counsellors Ltd,,Manchester,,,Just posted,"Youll have the opportunity to work on greenfield projects, taking the lead on data science, Al and machine learning, whilst being a data evangelist within the…"
725,Software Engineer,Northrop Grumman UK,4.0,Manchester,,,30+ days ago,"With a primary focus on Java, your experience will cover different technologies within an agile environment.Different thinking for a Different world."
726,Senior Developer in Test,GRI UK,,Manchester,,,1 day ago,"Making use of machine learning services to allow verification of working compliance documentation._Competitive salary dependent on skills/experience, superb…"
727,PE Software Digital Platform Graduate,Jaguar Land Rover,3.8,Manchester,,"£29,000 a year",30+ days ago,"Focusing on vehicle connection, offboard digital platform, big data, machine learning, artificial intelligence, Internet of things (IOT), and customer facing in…"
728,"Java Developer - £50,000 - AI, Machine Learning, R&D",Circle Recruitment,,Manchester,,"£40,000 - £50,000 a year",12 days ago,"Have an interest in areas such as AI and Machine Learning?Java Developer - Java 8-11, Cloud, TDD, Pair Programming, AI, Machine Learning."
729,Data Scientist,Age Check Certification Scheme,,Manchester,,"£22,000 - £25,000 a year",14 days ago,"You will be familiar with machine learning, data mining and use of big data tools for developing decision making and decision supporting engines."
730,Principal Data Engineering Developer,Auto Trader UK,4.4,Manchester,,"£50,000 - £70,000 a year",30+ days ago,"Data Engineering is at the cutting edge of applying data technologies to solve problems, so it is essential to be comfortable learning new tech and tools."
731,Quantitative Trader,Alpha Zone Limited,,Manchester,,"£20,000 - £24,000 a year",12 days ago,"Knowledge of Machine Learning/Data Science is beneficial.Alpha Zone Ltd is a hedge fund that invests in commodities, bonds, currencies and various derivatives."
732,"Senior Java Developer - £55,000-£65,000 - AI, Machine Learni...",Circle Recruitment,,Manchester,,"£55,000 - £65,000 a year",5 days ago,"Have an interest in areas such as AI and Machine Learning?Senior Java Developer - Java 8-11, Cloud, TDD, Pair Programming, AI, Machine Learning."
733,Senior Software Engineer-Numerical software engineer,Arm,4.1,Manchester,Manchester,,30+ days ago,"Machine learning and deep learning algorithms.You will work on all aspects of researching, developing and delivering into a machine learning library for the…"
734,Data Analyst,Booking.com,3.8,Manchester,Manchester,,30+ days ago,"Interest in Machine Learning techniques and applications.We're BookingGo, the ground transport division of Booking.com.Owning this high value process."
735,Customer Insight Analyst,Aspire Data Recruitment,,Manchester,Manchester,"£28,000 - £36,000 a year",30+ days ago,"Knowledge of a range of statistical techniques and concepts e.g. logistic regression, clustering, decision trees, machine learning, uplift modelling."
736,Staff Data Analytics Developer,Arm,4.1,Manchester,Manchester,,30+ days ago,"You will be a creative, positive and adaptable software professional with a strong data background, ideally some experience of Cloud-based architectures and…"
737,Business Analyst,Barclays,4.0,Manchester,Knutsford WA16,,29 days ago,It will also deliver proactive self-healing of the banks systems through automation of event management tasks and proactive action through machine learning.
738,Graduate Software Engineer,BJSS,4.0,Manchester,Manchester,,30+ days ago,The technical skills you'll need.It'll be useful in you can code in at least one language – but it isn't essential.
739,Mobile Software Engineer (iOS),Booking.com,3.8,Manchester,Manchester,,25 days ago,"Data driven decisions using Kibana, Hadoop, monitoring, Big Data, machine learning and MVT.We’re the ground transport division of Booking.com."
740,Cloud/Data Engineer,Crimson Macaw,,Manchester,Manchester M2,"£35,000 - £55,000 a year",26 days ago,You will be helping our customers build Cloud environments using Infrastructure as code to implement reproducible environments.Experience in TDD and/or BDD.
741,Principal Test and Automation Engineer,Arm,4.1,Manchester,Manchester,,30+ days ago,Self-reliant and who seeks out information and learning when required.Arm is seeking highly skilled and motivated Principal Software Test Engineer to join our…
742,Senior Software Engineer (Scala),Arctic Shores,,Manchester,Manchester,"£50,000 - £65,000 a year",30+ days ago,"As our cross functional developer, you will be helping build and develop our globally scalable systems that handle all our internet traffic and also serve as…"
743,Data Scientist,Travel Counsellors Ltd,,Manchester,,,Just posted,"Youll have the opportunity to work on greenfield projects, taking the lead on data science, Al and machine learning, whilst being a data evangelist within the…"
744,Software Engineer,Northrop Grumman UK,4.0,Manchester,,,30+ days ago,"With a primary focus on Java, your experience will cover different technologies within an agile environment.Different thinking for a Different world."
745,Senior Developer in Test,GRI UK,,Manchester,,,1 day ago,"Making use of machine learning services to allow verification of working compliance documentation._Competitive salary dependent on skills/experience, superb…"
746,Data Scientist,Age Check Certification Scheme,,Manchester,,"£22,000 - £25,000 a year",14 days ago,"You will be familiar with machine learning, data mining and use of big data tools for developing decision making and decision supporting engines."
747,Principal Data Engineering Developer,Auto Trader UK,4.4,Manchester,,"£50,000 - £70,000 a year",30+ days ago,"Data Engineering is at the cutting edge of applying data technologies to solve problems, so it is essential to be comfortable learning new tech and tools."
748,"Senior Java Developer - £55,000-£65,000 - AI, Machine Learni...",Circle Recruitment,,Manchester,,"£55,000 - £65,000 a year",5 days ago,"Have an interest in areas such as AI and Machine Learning?Senior Java Developer - Java 8-11, Cloud, TDD, Pair Programming, AI, Machine Learning."
749,PE Software Digital Platform Graduate,Jaguar Land Rover,3.8,Manchester,,"£29,000 a year",30+ days ago,"Focusing on vehicle connection, offboard digital platform, big data, machine learning, artificial intelligence, Internet of things (IOT), and customer facing in…"
750,Quantitative Trader,Alpha Zone Limited,,Manchester,,"£20,000 - £24,000 a year",12 days ago,"Knowledge of Machine Learning/Data Science is beneficial.Alpha Zone Ltd is a hedge fund that invests in commodities, bonds, currencies and various derivatives."
751,"Java Developer - £50,000 - AI, Machine Learning, R&D",Circle Recruitment,,Manchester,,"£40,000 - £50,000 a year",12 days ago,"Have an interest in areas such as AI and Machine Learning?Java Developer - Java 8-11, Cloud, TDD, Pair Programming, AI, Machine Learning."
752,Principal Data Scientist,INRIX,,Manchester,Manchester,,30+ days ago,"A well-established Data Science team with strong culture and expertise in machine learning, algorithm development and data visualisation."
753,Internship - Software Engineering - 2020,The Hut Group,2.5,Manchester,Manchester,,30+ days ago,Join THG as an Intern in Technology & you will:Work on a wide variety of exciting and technically challenging projects.
754,Telesales Executive,Cloud Technology Solutions,,Manchester,Manchester,"£18,000 a year",6 days ago,"Pool table, arcade machine, ping pong and PS4.Work within a collaborative team to accelerate your learning.As the successful candidate your primary focus will…"
755,Junior Software Engineer,UK Tote Group,,Manchester,Wigan,,30+ days ago,"A passion for emerging technologies like machine learning and artificial intelligence.You can deliver new software solutions to users daily, thrive on problem…"
756,Associate Customer Success Manager,Peak,,Manchester,Manchester,,30+ days ago,Peak is an Advanced Amazon Web Services (AWS) Partner and holds Machine Learning Competency status.You will support the successful on-boarding of new Peak…
757,Cloud Solutions Architect,First Central,4.3,Manchester,Salford Quays,,30+ days ago,Experience of machine learning technologies.Provide big data solutions (storage and compute) and deliver value via machine learning.
758,Research Scientist – Research & Applied Data Science,Aspire Data Recruitment,,Manchester,Manchester,"£45,000 - £55,000 a year",30+ days ago,"Expertise in statistical and mathematical methods, including: mathematical modeling and regression; supervised and unsupervised machine learning for data…"
759,Senior AWS Solutions Architect - Gambling industry,AWS EMEA SARL (UK Branch),3.6,Manchester,Manchester,,30+ days ago,"You will have the opportunity to define or invent cloud-native reference architectures for a variety of use cases like Machine Learning, Serverless, Analytics,…"
760,Senior Python Engineer (Perm),Arctic Shores,,Manchester,Manchester,"£50,000 - £60,000 a year",30+ days ago,You have a good engineering mindset - you know how to build robust scalable software systems and love solving complex problems as part of a team.
761,Account Executive,SafetyCulture,,Manchester,Manchester,,30+ days ago,Find out more aboutSafetyCulture ( https://slides.com/terlyahunt/safetyculture?token=Td5II4KT#/ ) today.Account Executives at SafetyCulture are champions for…
762,Data Scientist,Travel Counsellors Ltd,,Manchester,,,Just posted,"Youll have the opportunity to work on greenfield projects, taking the lead on data science, Al and machine learning, whilst being a data evangelist within the…"
763,Software Engineer,Northrop Grumman UK,4.0,Manchester,,,30+ days ago,"With a primary focus on Java, your experience will cover different technologies within an agile environment.Different thinking for a Different world."
764,Senior Developer in Test,GRI UK,,Manchester,,,1 day ago,"Making use of machine learning services to allow verification of working compliance documentation._Competitive salary dependent on skills/experience, superb…"
765,Data Scientist,Age Check Certification Scheme,,Manchester,,"£22,000 - £25,000 a year",14 days ago,"You will be familiar with machine learning, data mining and use of big data tools for developing decision making and decision supporting engines."
766,Principal Data Engineering Developer,Auto Trader UK,4.4,Manchester,,"£50,000 - £70,000 a year",30+ days ago,"Data Engineering is at the cutting edge of applying data technologies to solve problems, so it is essential to be comfortable learning new tech and tools."
767,"Senior Java Developer - £55,000-£65,000 - AI, Machine Learni...",Circle Recruitment,,Manchester,,"£55,000 - £65,000 a year",5 days ago,"Have an interest in areas such as AI and Machine Learning?Senior Java Developer - Java 8-11, Cloud, TDD, Pair Programming, AI, Machine Learning."
768,Data Scientist,Travel Counsellors Ltd,,Manchester,,,Just posted,"Youll have the opportunity to work on greenfield projects, taking the lead on data science, Al and machine learning, whilst being a data evangelist within the…"
769,Quantitative Trader,Alpha Zone Limited,,Manchester,,"£20,000 - £24,000 a year",12 days ago,"Knowledge of Machine Learning/Data Science is beneficial.Alpha Zone Ltd is a hedge fund that invests in commodities, bonds, currencies and various derivatives."
770,Software Engineer,Northrop Grumman UK,4.0,Manchester,,,30+ days ago,"With a primary focus on Java, your experience will cover different technologies within an agile environment.Different thinking for a Different world."
771,Senior Data Scientist,Peak,,Manchester,Manchester,,30+ days ago,Experienced at applying machine learning techniques to model customer behaviour and preferences.Peak is an Advanced Amazon Web Services (AWS) Partner and holds…
772,Senior Customer Insight Analyst,Aspire Data Recruitment,,Manchester,Manchester,"£36,000 - £42,000 a year",30+ days ago,"Knowledge of a range of statistical techniques and concepts e.g. logistic regression, clustering, decision trees, machine learning, uplift modelling."
773,ABM Campaign Manager,Peak,,Manchester,Manchester,,4 days ago,"Peak is an Amazon Web Services (AWS) Partner, and holds Machine Learning Competency status.We’re looking for an ambitious, innovative, resilient and motivated…"
774,Data Scientist,Dynamix Recruitment Ltd,,Manchester,Bolton,"£60,000 - £70,000 a year",30+ days ago,"Deep knowledge of machine learning, statistics and/or optimization.As a senior data scientist within the exciting, new claims advanced analytics capability,…"
775,"Senior Safety, Risk & Reliability Consultant",Arup,4.1,Manchester,Manchester,,28 days ago,"Our team applies its knowledge and experience in technical safety, risk and reliability engineering in a risk-based approach to help our clients and society…"
776,Senior Cloud/Data Engineer,Crimson Macaw,,Manchester,Manchester M2,"£50,000 - £70,000 a year",26 days ago,You will responsible for the development of data ingestion pipelines making data available for analysis and data science.Experience in TDD and/or BDD.
777,Head of Engineering,Peak,,Manchester,Manchester,,30+ days ago,Peak is an Advanced Amazon Web Services (AWS) Partner and holds Machine Learning Competency status.We are looking for a talented Head of Engineering to lead…
778,Senior Business Analyst,WSP,3.8,Manchester,Manchester,,30+ days ago,"As Senior Business Analyst you will have a broad and challenging remit, from helping new clients to understand what we can offer to facilitating client…"
779,Principal AI Engineer,Peak,,Manchester,Manchester,,30+ days ago,"Peak is an Advanced AWS Partner, and holds Machine Learning Competency status.A track record in product development , with proficiency in standard machine…"
780,PE Software Digital Platform Graduate,Jaguar Land Rover,3.8,Manchester,,"£29,000 a year",30+ days ago,"Focusing on vehicle connection, offboard digital platform, big data, machine learning, artificial intelligence, Internet of things (IOT), and customer facing in…"
781,"Java Developer - £50,000 - AI, Machine Learning, R&D",Circle Recruitment,,Manchester,,"£40,000 - £50,000 a year",12 days ago,"Have an interest in areas such as AI and Machine Learning?Java Developer - Java 8-11, Cloud, TDD, Pair Programming, AI, Machine Learning."
782,Senior Developer in Test,GRI UK,,Manchester,,,1 day ago,"Making use of machine learning services to allow verification of working compliance documentation._Competitive salary dependent on skills/experience, superb…"
783,Data Scientist,Age Check Certification Scheme,,Manchester,,"£22,000 - £25,000 a year",14 days ago,"You will be familiar with machine learning, data mining and use of big data tools for developing decision making and decision supporting engines."
784,Principal Data Engineering Developer,Auto Trader UK,4.4,Manchester,,"£50,000 - £70,000 a year",30+ days ago,"Data Engineering is at the cutting edge of applying data technologies to solve problems, so it is essential to be comfortable learning new tech and tools."
785,"Senior Java Developer - £55,000-£65,000 - AI, Machine Learni...",Circle Recruitment,,Manchester,,"£55,000 - £65,000 a year",5 days ago,"Have an interest in areas such as AI and Machine Learning?Senior Java Developer - Java 8-11, Cloud, TDD, Pair Programming, AI, Machine Learning."
786,Data Scientist,Travel Counsellors Ltd,,Manchester,,,Just posted,"Youll have the opportunity to work on greenfield projects, taking the lead on data science, Al and machine learning, whilst being a data evangelist within the…"
787,Quantitative Trader,Alpha Zone Limited,,Manchester,,"£20,000 - £24,000 a year",12 days ago,"Knowledge of Machine Learning/Data Science is beneficial.Alpha Zone Ltd is a hedge fund that invests in commodities, bonds, currencies and various derivatives."
788,Software Engineer,Northrop Grumman UK,4.0,Manchester,,,30+ days ago,"With a primary focus on Java, your experience will cover different technologies within an agile environment.Different thinking for a Different world."
789,Software Tester,SurgEase Innovations Ltd,,Manchester,Nelson,,30+ days ago,"As an ambitious and capable software tester, you will work in a small team and be involved in all aspects of the software test life cycle."
790,Senior Data Scientists,Aspire Data Recruitment,,Manchester,Manchester,"£55,000 - £75,000 a year",30+ days ago,"Expertise in statistical and mathematical methods, including: mathematical modeling, optimization (e.g., discrete/continuous, constrained/unconstrained, linear…"
791,Power BI Developer,The Candidate,4.5,Manchester,Manchester,"£35,000 a year",12 days ago,"Comprehension of machine learning is desired.Power BI Developer – Fashion – North Manchester – Up to £35,000.Drive the use of data within the company."
792,Computer Vision Researcher,RedTech Recruitment,,Manchester,Manchester,,11 days ago,Keywords- Computer Vision / Deep Learning / Machine Learning / Ph.D.Evaluate computer vision and machine learning techniques on large datasets.
793,"Site Reliability Engineer (SRE), DevOps Engineer",Head Resourcing Limited,,Manchester,Manchester,"£60,000 - £90,000 a year",30+ days ago,You'll also need to demonstrate experience with containerisation technologies such as Kubernetes and/or Docker.Extensive knowledge of AWS is also a must.
794,THG Accelerator (Graduate Software Engineer) September 2020,The Hut Group,2.5,Manchester,Manchester,,30+ days ago,"Work on a variety of bleeding edge technologies including distributed computing, natural language, machine learning and artificial intelligence."
795,Senior/Lead Data Engineer - [39 Hours],Pets at Home,3.6,Manchester,Greater Manchester,,Today,Solid understanding of the data science lifecycle (from raw data to result interpretation) and algorithms (classical machine learning and/or new deep learning…
796,Principal Data Scientist,Datatech Analytics,,Manchester,Greater Manchester,,17 days ago,Lead development of complex machine learning models and algorithms that drive innovation.Have significant experience developing robust predictive models using…
797,.NET Web Services Developer,Kognitiv,,Manchester,Manchester,,30+ days ago,The network uses machine learning and distributed applications to analyse consumer behaviour data and identify profitable opportunities for brands and partners…
798,Software Engineering Lead,Booking.com,3.8,Manchester,Manchester,,30+ days ago,"Frictionless customer experience driven by data, machine learning and AI.BookingGo is the Ground Transportation arm of Booking.com.Skills we are looking for."
799,PE Software Digital Platform Graduate,Jaguar Land Rover,3.8,Manchester,,"£29,000 a year",30+ days ago,"Focusing on vehicle connection, offboard digital platform, big data, machine learning, artificial intelligence, Internet of things (IOT), and customer facing in…"
800,"Java Developer - £50,000 - AI, Machine Learning, R&D",Circle Recruitment,,Manchester,,"£40,000 - £50,000 a year",12 days ago,"Have an interest in areas such as AI and Machine Learning?Java Developer - Java 8-11, Cloud, TDD, Pair Programming, AI, Machine Learning."
801,Senior Developer in Test,GRI UK,,Manchester,,,1 day ago,"Making use of machine learning services to allow verification of working compliance documentation._Competitive salary dependent on skills/experience, superb…"
802,PE Software Digital Platform Graduate,Jaguar Land Rover,3.8,Manchester,,"£29,000 a year",30+ days ago,"Focusing on vehicle connection, offboard digital platform, big data, machine learning, artificial intelligence, Internet of things (IOT), and customer facing in…"
803,"Java Developer - £50,000 - AI, Machine Learning, R&D",Circle Recruitment,,Manchester,,"£40,000 - £50,000 a year",12 days ago,"Have an interest in areas such as AI and Machine Learning?Java Developer - Java 8-11, Cloud, TDD, Pair Programming, AI, Machine Learning."
804,Data Scientist,Age Check Certification Scheme,,Manchester,,"£22,000 - £25,000 a year",14 days ago,"You will be familiar with machine learning, data mining and use of big data tools for developing decision making and decision supporting engines."
805,Principal Data Engineering Developer,Auto Trader UK,4.4,Manchester,,"£50,000 - £70,000 a year",30+ days ago,"Data Engineering is at the cutting edge of applying data technologies to solve problems, so it is essential to be comfortable learning new tech and tools."
806,Graduate Software Engineer - 2020,The Hut Group,2.5,Manchester,Manchester,,30+ days ago,Join THG as a Graduate in Technology & you will:Work on a wide variety of exciting and technically challenging projects.
807,Senior Data Developer (Full Stack),ANS Group,4.5,Manchester,Manchester,,30+ days ago,"Deploy sophisticated analytics programs, machine learning and statistical methods.Select features, build and optimise classifiers using machine learning…"
808,Junior Developer,ShortList,,Manchester,Warrington,"£25,000 a year",30+ days ago,ShortList Recruitment have an amazing opportunity for a Junior Developer to work with a multinational software corporation.
809,Senior Data Scientist,Jacobs,3.9,Manchester,Manchester,,30+ days ago,"Experience, or theoretical understanding, in development and use of machine learning algorithms for predictive analytics;Python or R programming languages."
810,Senior Data Implementation Engineer,Peak,,Manchester,Manchester,,30+ days ago,"Peak is an Advanced Amazon Web Services (AWS) Partner, and holds Machine Learning Competency status.You’ll get to work closely with our Data Science teams to…"
811,Account Manager - Financial Services Sector,Cloud Technology Solutions,,Manchester,Manchester,,18 days ago,"Pool table, arcade machine, ping pong and PS4.Work within a collaborative team to accelerate your learning.Account Manager - Financial Services Sector."
812,Senior Data Engineering Developer,Auto Trader UK,4.4,Manchester,Manchester,"£40,000 - £60,000 a year",30+ days ago,"Data Engineering is at the cutting edge of applying data technologies to solve problems, so it is essential to be comfortable learning new tech and tools."
813,Head of Data Science – Manchester - £70-120K,Consult RPM,,Manchester,Manchester,"£100,000 a year",30+ days ago,"As an experienced Head of Data Science, you will be an expert in machine learning and will have a passion for data science across all areas of data science to…"
814,DevOps Engineer,ResponseTap,,Manchester,Manchester,"£45,000 a year",12 days ago,"Big Data and using Machine Learning to leverage it.What will I be doing?As part of the sprint, you will work on enhancements to our service, with a focus on…"
815,Business Development Director (Field based covering Liverpoo...,Snap Finance Ltd (UK),,Manchester,Bolton BL1,"£35,000 - £40,000 a year",Today,"Job Title: Business Development Director.Reporting to: Field Sales Manager.Location: Field Based, Manchester/Liverpool Markets.Play to win as a team."
816,Quantitative Trader,Alpha Zone Limited,,Manchester,,"£20,000 - £24,000 a year",12 days ago,"Knowledge of Machine Learning/Data Science is beneficial.Alpha Zone Ltd is a hedge fund that invests in commodities, bonds, currencies and various derivatives."
817,"Senior Java Developer - £55,000-£65,000 - AI, Machine Learni...",Circle Recruitment,,Manchester,,"£55,000 - £65,000 a year",5 days ago,"Have an interest in areas such as AI and Machine Learning?Senior Java Developer - Java 8-11, Cloud, TDD, Pair Programming, AI, Machine Learning."
818,Data Scientist,Travel Counsellors Ltd,,Manchester,,,Just posted,"Youll have the opportunity to work on greenfield projects, taking the lead on data science, Al and machine learning, whilst being a data evangelist within the…"
819,Software Engineer,Northrop Grumman UK,4.0,Manchester,,,30+ days ago,"With a primary focus on Java, your experience will cover different technologies within an agile environment.Different thinking for a Different world."
820,Senior Developer in Test,GRI UK,,Manchester,,,1 day ago,"Making use of machine learning services to allow verification of working compliance documentation._Competitive salary dependent on skills/experience, superb…"
821,PE Software Digital Platform Graduate,Jaguar Land Rover,3.8,Manchester,,"£29,000 a year",30+ days ago,"Focusing on vehicle connection, offboard digital platform, big data, machine learning, artificial intelligence, Internet of things (IOT), and customer facing in…"
822,"Java Developer - £50,000 - AI, Machine Learning, R&D",Circle Recruitment,,Manchester,,"£40,000 - £50,000 a year",12 days ago,"Have an interest in areas such as AI and Machine Learning?Java Developer - Java 8-11, Cloud, TDD, Pair Programming, AI, Machine Learning."
823,Data Scientist,Age Check Certification Scheme,,Manchester,,"£22,000 - £25,000 a year",14 days ago,"You will be familiar with machine learning, data mining and use of big data tools for developing decision making and decision supporting engines."
824,Principal Data Engineering Developer,Auto Trader UK,4.4,Manchester,,"£50,000 - £70,000 a year",30+ days ago,"Data Engineering is at the cutting edge of applying data technologies to solve problems, so it is essential to be comfortable learning new tech and tools."
825,Head of Data,Myles Roberts,,Manchester,Manchester,"£60,000 - £75,000 a year",30+ days ago,"Some knowledge of data mining, data science, machine learning or AI.Our client, a well known multi-channel retail business is currently recruiting for a Head…"
826,PowerBI Architect - Manchester - £350/£500PD,myfuturerole.com,,Manchester,Manchester,£350 - £500 a day,4 days ago,"Badenoch & Clark's client in Manchester required a PowerBI Architect for an initial three month contract.The contract is to start ASAP, will initially last for…"
827,Lead Software Engineer,Transport for Greater Manchester (TFGM),,Manchester,Manchester M2,"£63,242 - £70,941 a year",14 days ago,"Some of the tools, techniques and technologies we use and continue to develop and evolve include Amazon Web Services, Microsoft Azure, Public / Private Cloud…"
828,Sales Lead - International Events,Cloud Technology Solutions,,Manchester,Manchester,,3 days ago,Work within a collaborative team to accelerate your learning.As the Events Sales Lead you will become a key member of a newly established team within CTS who…
829,Senior Research Scientist – Pricing Analytics,Aspire Data Recruitment,,Manchester,Manchester,"£75,000 a year",30+ days ago,"Expertise in statistical and mathematical methods, including: mathematical modeling, optimization (e.g., discrete/continuous, constrained/unconstrained, linear…"
830,Software/Web Developer,SurgEase Innovations Ltd,,Manchester,Nelson,"£45,000 - £60,000 a year",30+ days ago,"As an ambitious and innovative software developer, you will work in a small team and be involved in all aspects of the software delivery life cycle from design…"
